TIME,ID,LAT,LON,ALT,Number Of Networks,SSID1,MAC1,Frequency1,Signal1,SSID2,MAC2,Frequency2,Signal2,SSID3,MAC3,Frequency3,Signal3,SSID4,MAC4,Frequency4,Signal4,SSID5,MAC5,Frequency5,Signal5,SSID6,MAC6,Frequency6,Signal6,SSID7,MAC7,Frequency7,Signal7,SSID8,MAC8,Frequency8,Signal8,SSID9,MAC9,Frequency9,Signal9,SSID10,MAC10,Frequency10,Signal10
2017-10-27 16:32:24,Lenovo PB2-690Y,32.16769143,34.80988609,30,2,888Free , 06:8d:db:6e:71:26 , 6 , -96 , 888Guest , 02:8d:db:6e:71:26 , 6 , -93 , 
2017-10-27 16:35:09,Lenovo PB2-690Y,32.16767918,34.8099261,32,1,ensilo_guest , 00:30:4f:82:a4:49 , 11 , -83 , 
2017-10-27 16:35:31,Lenovo PB2-690Y,32.16767714,34.80987434,38,1,888Corp , 8e:15:44:a9:32:e6 , 11 , -92 , 
2017-10-27 16:35:40,Lenovo PB2-690Y,32.16749575,34.8096228,38,1,lavel-2 , 74:da:39:b9:a7:bd , 2 , -89 , 
2017-10-27 16:35:43,Lenovo PB2-690Y,32.16737112,34.80947136,37,2,lavel-2_2 , 74:da:38:b9:a7:bc , 2 , -90 , Ezbob_WiFi , 00:02:6f:12:34:56 , 11 , -83 , 
2017-10-27 16:35:49,Lenovo PB2-690Y,32.16706717,34.80912469,29,4,BlueSnap-Guest-2.4GHz , 00:02:6f:bb:fd:ac , 1 , -93 , Maxillent , 90:6c:ac:60:6c:8b , 3 , -91 , Pitarohecht , 00:02:6f:a6:f1:f3 , 1 , -86 , brieftrace5 , 90:8d:78:51:52:fb , 48 , -79 , 
2017-10-27 16:35:52,Lenovo PB2-690Y,32.16697095,34.80899281,29,2,bacapital , 6c:b0:ce:ab:5a:a1 , 1 , -90 , BlueSnap-Guest-2.4GHz , 00:02:6f:bb:fd:ac , 1 , -83 , 
2017-10-27 16:35:55,Lenovo PB2-690Y,32.16690996,34.80892623,31,1,Bezeq2.4 , 14:ae:db:b3:7b:65 , 6 , -90 , 
2017-10-27 16:35:58,Lenovo PB2-690Y,32.16690033,34.80890703,28,5,PitaroHecht , 00:02:6f:bf:86:cc , 1 , -89 , AEH-W4A1-b0411d255ce3 , b0:41:1d:25:5c:e3 , 7 , -87 , Crestron_23 , 10:fe:ed:62:9e:1a , 4 , -86 , ASUS , d0:17:c2:60:e7:38 , 3 , -84 , HP-Print-A0-LaserJet Pro MFP , 30:f7:72:6e:8e:a0 , 6 , -78 , 
2017-10-27 16:36:03,Lenovo PB2-690Y,32.16686101,34.80886888,25,8,Hacker , cc:b2:55:e7:bf:ba , 6 , -95 , BlueSnap-Guest-2.4GHz , c0:56:27:a0:6c:9a , 3 , -91 , Guest Neetwork MM , 94:f6:65:1b:b2:28 , 5 , -91 , HOTBOX-D124 , 6c:2e:85:fe:9f:bc , 1 , -91 , Efrat Networks MM , 94:f6:65:5b:b2:28 , 5 , -89 , LeonAP , 80:1f:02:36:10:68 , 11 , -85 , Kadabra-AP , 00:1d:aa:7c:8c:f8 , 11 , -79 , Kadabra-AP , 00:1d:aa:7c:8c:f8 , 11 , -79 , 
2017-10-27 16:36:08,Lenovo PB2-690Y,32.16689742,34.80859096,25,4,HOTFiber-2017 , 08:6a:0a:37:66:66 , 1 , -91 , INGENEO , cc:b2:55:e8:4c:e6 , 6 , -88 , INGENEO , cc:b2:55:e8:4c:e6 , 6 , -88 ,  , fa:8f:ca:93:a5:64 , 6 , -87 , 
